"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","created_at"
1534,36,65,1983,7,Male,"1531 North Lane",39.9,-74.99,39626,80794,3867,803,2,2012-03-09 12:39:00.000
772,62,65,1957,10,Female,"24684 Ocean View Boulevard",45.47,-122.37,22599,46075,139335,741,3,2014-10-01 10:47:00.000
470,56,65,1964,2,Male,"281 Martin Luther King Avenue",35.14,-96.49,14004,28553,94214,747,3,2016-03-05 09:07:00.000
1452,46,59,1973,5,Female,"524 Ocean Drive",29.76,-95.38,95039,193773,241571,660,1,2014-05-04 13:15:00.000
807,52,71,1967,8,Female,"869 Little Creek Lane",42.77,-86.1,18877,38487,49725,691,3,2018-11-17 12:03:00.000
106,52,60,1967,10,Male,"146 Plum Avenue",39.77,-86.14,14691,29957,60321,624,5,2016-10-04 07:25:00.000
286,38,69,1981,10,Male,"4232 Grant Drive",31.15,-88.55,18746,38223,30756,725,4,2011-01-18 15:06:00.000
1487,59,69,1961,2,Female,"4793 North Street",40.69,-80.01,39464,80464,76261,727,3,2015-07-23 13:49:00.000
1075,36,67,1983,12,Female,"5695 Fifth Street",38.22,-85.74,25258,51500,102286,672,3,2019-04-23 07:10:00.000
856,54,59,1965,7,Male,"275 Tenth Street",38.98,-77.12,56069,114318,328089,748,3,2015-11-22 08:27:00.000
27,78,63,1941,8,Female,"3553 Mountain View Drive",32.28,-90.0,22304,23821,22427,613,8,2017-11-19 04:35:00.000
240,50,68,1970,2,Male,"280 Lake Avenue",36.21,-83.29,17104,34868,51984,745,3,2013-12-29 14:01:00.000
1509,67,71,1952,8,Female,"1429 Summit Drive",39.38,-76.55,23096,47087,92489,820,5,2011-07-26 16:45:00.000
669,38,62,1981,9,Female,"2182 Martin Luther King Street",44.69,-73.45,20177,41141,71060,683,2,2015-10-29 08:22:00.000
1610,42,66,1978,1,Female,"12150 Mill Boulevard",32.32,-90.2,13717,27967,50159,690,2,2011-07-10 22:27:00.000
727,44,68,1975,5,Male,"310 Bayview Boulevard",38.63,-90.24,19874,40522,81572,801,5,2011-06-26 14:40:00.000
985,32,65,1987,6,Male,"7276 Fourth Drive",42.8,-83.71,25334,51654,95454,600,4,2012-10-14 09:02:00.000
1091,32,66,1987,5,Female,"52292 East Street",39.3,-76.61,26431,53890,252106,656,4,2011-06-26 18:02:00.000
1694,83,65,1936,3,Female,"480 Catherine Drive",41.09,-73.55,37213,74753,1585,726,5,2010-09-07 18:45:00.000
860,55,65,1965,2,Male,"7035 River Boulevard",39.01,-77.02,30794,62791,193215,692,4,2010-02-18 22:57:00.000
1891,47,66,1973,2,Female,"96 Jefferson Street",29.19,-81.05,16733,34112,39842,725,4,2014-02-21 14:57:00.000
580,35,65,1984,5,Male,"5094 Lafayette Boulevard",40.55,-84.57,18077,36857,3112,768,3,2012-10-29 07:40:00.000
1596,42,69,1977,3,Male,"188 Washington Avenue",34.28,-118.44,15583,31772,17286,734,4,2015-04-18 16:46:00.000
1022,47,64,1972,12,Female,"27 Summit Street",34.98,-80.54,17595,35876,50190,635,3,2011-06-26 11:36:00.000
947,63,71,1956,9,Male,"4117 Fifth Avenue",40.64,-73.94,16985,34637,12623,710,4,2014-09-23 03:05:00.000
1874,49,66,1970,9,Male,"7505 Tenth Boulevard",25.77,-80.2,18828,38390,87923,783,4,2015-07-16 15:50:00.000
190,40,67,1979,4,Male,"5468 Little Creek Drive",42.03,-87.73,21801,44452,12409,711,5,2019-02-24 15:49:00.000
1382,58,65,1961,7,Male,"16 Eighth Lane",32.79,-96.76,12693,25883,44404,706,4,2016-06-24 07:20:00.000
1241,40,69,1979,3,Female,"159 Plum Avenue",40.43,-84.38,24227,49396,39549,814,3,2017-08-06 20:34:00.000
1880,61,66,1958,11,Male,"8001 Essex Boulevard",43.06,-87.96,15487,31579,52419,771,3,2015-02-25 16:28:00.000
1971,48,66,1971,9,Male,"829 Grant Boulevard",43.45,-76.5,20447,41690,69869,763,2,2014-03-29 13:16:00.000
520,45,66,1974,4,Male,"3346 Hillside Street",40.26,-75.74,28278,57658,74288,766,5,2010-09-21 16:48:00.000
376,50,74,1969,4,Female,"818 12th Lane",39.8,-74.62,28433,57975,34570,773,4,2015-03-19 20:13:00.000
299,40,61,1979,7,Male,"196 Plum Lane",40.84,-73.87,13845,28229,55675,622,5,2019-09-23 17:36:00.000
1855,67,66,1952,3,Male,"1 Burns Lane",37.3,-121.8,25115,31287,25844,728,4,2011-10-05 04:46:00.000
737,61,60,1958,3,Female,"8301 Tenth Drive",42.33,-122.79,18961,30359,16552,758,2,2012-06-14 12:31:00.000
661,64,67,1956,1,Male,"894 Ocean Avenue",40.68,-75.22,21005,42831,59948,566,3,2015-07-04 16:43:00.000
1763,49,66,1970,6,Male,"6593 North Avenue",44.96,-93.26,18660,38039,27179,717,3,2010-04-14 22:52:00.000
557,59,54,1960,9,Male,"350 Jefferson Boulevard",33.97,-118.35,18476,28245,13411,669,1,2012-12-18 06:57:00.000
901,48,66,1971,9,Male,"96 11th Street",30.44,-87.18,17987,36671,39882,850,3,2010-04-15 22:26:00.000
1771,41,66,1978,12,Male,"7662 Mountain View Boulevard",38.76,-121.28,25476,51943,61722,794,3,2014-07-22 12:07:00.000
142,59,68,1960,11,Female,"723 Fourth Drive",41.9,-72.08,25399,51788,77642,675,2,2013-08-12 14:06:00.000
246,50,70,1969,9,Female,"671 West Drive",44.96,-93.26,40364,82298,0,791,4,2011-05-10 05:42:00.000
1897,38,67,1981,3,Male,"683 Washington Street",40.87,-73.4,51032,104049,247623,741,2,2013-03-23 16:55:00.000
1080,56,63,1963,11,Female,"4581 Eighth Boulevard",32.19,-83.17,14425,29413,46043,703,2,2012-02-18 13:49:00.000
1171,90,67,1929,12,Male,"73 Summit Street",21.4,-157.73,26370,39214,0,781,5,2010-04-25 14:13:00.000
94,59,72,1961,1,Female,"704 Summit Drive",35.71,-81.15,18029,36760,95755,593,2,2013-07-12 18:08:00.000
450,39,66,1980,9,Male,"253 Lexington Avenue",37.07,-76.51,21186,43192,33517,739,3,2010-05-18 14:41:00.000
1082,34,67,1985,10,Female,"316 Valley Stream Avenue",37.23,-119.49,16643,33934,42945,622,3,2012-05-05 15:47:00.000
1107,71,69,1949,1,Female,"836 Summit Boulevard",42.23,-76.34,18323,40516,6908,698,5,2018-08-09 20:24:00.000
1442,41,58,1979,1,Male,"1036 Spruce Street",43.01,-114.7,14925,30432,101847,624,1,2010-12-07 00:51:00.000
764,77,68,1943,1,Female,"6864 Norfolk Boulevard",32.61,-83.63,20835,31066,20902,712,4,2013-07-27 13:06:00.000
986,32,70,1987,7,Male,"6577 Lexington Lane",40.65,-73.58,23550,48010,87837,703,3,2012-05-20 01:38:00.000
1901,63,69,1956,3,Female,"292 First Avenue",43.69,-84.76,16542,33728,107287,730,3,2013-12-14 16:52:00.000
1088,49,65,1970,11,Female,"8893 Littlewood Lane",32.78,-79.99,17158,34982,134631,765,3,2014-10-13 06:35:00.000
1406,36,68,1983,7,Male,"57 Pine Boulevard",36.12,-95.91,11633,23718,1386,712,2,2014-08-06 16:50:00.000
1520,67,65,1952,10,Male,"8787 Rose Avenue",37.72,-122.44,22549,47213,1082,789,5,2011-04-29 19:10:00.000
488,34,69,1985,6,Male,"927 River Street",27.92,-97.29,15758,32126,54351,745,2,2013-08-23 18:39:00.000
371,82,63,1937,3,Male,"19176 Grant Drive",37.55,-77.46,43827,92368,2689,719,4,2015-07-03 11:19:00.000
58,38,66,1981,4,Female,"6561 George Avenue",38.81,-90.96,25756,52512,95640,706,2,2013-10-28 10:48:00.000
1100,61,73,1958,7,Male,"9888 Washington Boulevard",40.72,-73.51,29337,59815,73325,573,2,2018-09-28 10:14:00.000
1576,88,65,1932,1,Female,"2947 Lake Lane",42.66,-83.38,24578,36764,839,712,8,2013-07-23 13:27:00.000
1266,35,54,1984,9,Female,"239 South Drive",39.51,-76.17,22590,46063,106528,618,1,2013-07-04 15:17:00.000
534,27,74,1993,2,Female,"31919 Summit Boulevard",41.72,-93.6,29680,60510,23196,790,3,2011-09-29 13:32:00.000
1147,80,69,1939,3,Male,"614 Spruce Avenue",40.6,-74.76,46827,104692,6955,704,2,2010-11-21 07:54:00.000
1644,83,65,1937,1,Male,"637 Seventh Street",34.66,-83.09,15406,31943,1248,686,6,2012-07-29 16:50:00.000
303,94,66,1926,1,Male,"93 Lafayette Boulevard",40.48,-104.9,27185,60080,1807,690,6,2017-10-22 07:20:00.000
1668,92,67,1927,6,Male,"619 North Avenue",42.91,-71.12,26541,56099,933,751,6,2010-05-06 12:54:00.000
808,38,66,1981,11,Female,"1583 Grant Lane",40.78,-73.24,17679,36045,0,683,3,2012-04-05 17:29:00.000
1069,54,69,1965,9,Male,"3683 Fifth Street",35.3,-81.03,22487,45852,114746,615,2,2014-01-01 23:03:00.000
1769,75,65,1944,7,Male,"177 Mill Boulevard",39.69,-74.25,21861,46031,8332,661,5,2015-01-14 11:15:00.000
1076,61,66,1958,8,Female,"3987 11th Drive",35.05,-78.87,18316,37342,48611,779,5,2012-04-21 15:28:00.000
1193,90,75,1929,11,Female,"6245 River Lane",41.69,-73.92,27934,51717,418,717,5,2018-11-26 14:09:00.000
280,40,66,1979,10,Female,"3539 Lincoln Boulevard",37.92,-122.34,21869,44585,81825,684,5,2012-08-28 20:27:00.000
1651,33,66,1986,3,Male,"632 Pine Drive",35.15,-89.75,27474,56018,100163,739,2,2012-07-23 13:21:00.000
206,28,59,1992,2,Female,"4633 Sixth Avenue",42.89,-85.72,18431,37583,51633,782,2,2012-07-02 17:29:00.000
990,91,67,1929,1,Female,"365 Mountain View Boulevard",30.09,-90.99,16474,27150,2007,737,1,2018-03-16 17:09:00.000
1251,29,67,1990,10,Female,"645 Tenth Boulevard",32.84,-116.88,20673,42150,39663,750,3,2018-12-26 14:31:00.000
1190,49,65,1970,8,Female,"4480 Essex Drive",33.0,-80.17,21769,44383,42369,707,7,2011-05-17 16:35:00.000
1799,32,55,1987,4,Male,"3249 12th Drive",47.75,-122.04,51751,105515,192458,646,4,2018-12-28 15:39:00.000
1138,51,64,1968,3,Female,"5334 11th Avenue",33.68,-86.39,20542,41886,107734,768,3,2011-06-23 06:05:00.000
1194,49,70,1970,3,Male,"2248 Third Avenue",35.06,-85.25,18658,38041,27813,782,4,2014-09-28 15:26:00.000
59,85,69,1934,8,Female,"726 Oak Avenue",32.78,-108.26,16654,25066,424,695,7,2014-09-08 08:08:00.000
1844,79,72,1941,2,Male,"829 Birch Boulevard",27.8,-97.39,23608,37503,14272,706,5,2015-12-29 06:30:00.000
1920,64,66,1955,7,Male,"3315 Lake Lane",46.04,-95.29,15325,31244,51924,713,4,2013-06-05 07:26:00.000
816,56,65,1964,2,Male,"8943 11th Drive",36.56,-82.19,17795,36285,67244,759,5,2015-04-02 14:11:00.000
789,43,60,1976,11,Female,"429 Grant Boulevard",39.59,-75.17,24417,49788,83932,690,3,2019-01-02 19:22:00.000
1863,44,61,1975,12,Female,"25 Hill Drive",42.29,-85.22,21639,44124,107162,850,1,2010-10-21 16:45:00.000
291,64,66,1956,1,Female,"682 Federal Lane",34.76,-84.97,19818,40407,62695,793,3,2014-05-24 21:14:00.000
1535,59,64,1960,8,Male,"8 Pine Street",38.87,-82.99,16336,33311,65822,590,2,2013-12-06 10:16:00.000
1881,67,67,1952,9,Male,"159 Mill Street",42.05,-83.38,22321,56542,9097,733,6,2018-05-27 10:17:00.000
1118,25,70,1994,8,Female,"166 Littlewood Lane",34.06,-118.35,40761,83104,222502,714,5,2018-02-09 17:36:00.000
1992,63,72,1956,7,Female,"457 Summit Lane",36.61,-89.81,11636,23725,47647,710,5,2011-07-30 23:02:00.000
1686,54,67,1965,3,Female,"401 North Avenue",39.99,-105.09,30072,61312,25355,708,3,2013-10-09 12:07:00.000
1364,47,72,1972,11,Male,"37845 Main Street",32.93,-97.22,0,3,5,750,2,2016-05-24 19:33:00.000
247,49,69,1970,7,Female,"704 East Drive",30.21,-93.2,26772,54587,69070,761,6,2011-12-16 14:31:00.000
1385,51,68,1968,7,Female,"5537 Eighth Street",44.96,-93.26,40364,82298,182301,789,6,2013-04-12 10:30:00.000
1066,46,65,1973,6,Female,"9846 Second Lane",40.27,-75.26,26545,54124,0,727,2,2018-02-11 20:17:00.000
1227,65,67,1954,11,Female,"727 Eighth Lane",42.37,-83.46,33031,67344,7049,804,4,2011-12-25 09:06:00.000
543,43,65,1976,3,Female,"742 Lake Street",43.37,-124.14,15069,30721,49961,749,3,2011-10-14 11:41:00.000
1079,65,60,1954,11,Female,"422 Madison Lane",40.66,-73.63,48994,103294,39076,831,3,2018-12-23 16:34:00.000
53,49,68,1970,12,Female,"7406 Mill Avenue",38.62,-120.62,19471,39700,59062,701,3,2011-10-28 07:49:00.000
584,61,68,1958,8,Male,"8823 South Drive",38.66,-121.37,14318,29195,64881,743,3,2011-06-28 13:05:00.000
1433,73,67,1946,3,Male,"2834 West Street",30.68,-88.04,25381,48060,17440,581,3,2017-03-04 11:34:00.000
840,68,64,1952,1,Female,"651 Fourth Avenue",37.74,-122.44,51692,88432,63075,694,6,2016-11-22 16:54:00.000
1853,39,70,1980,5,Male,"546 First Avenue",40.34,-94.87,18226,37165,0,771,3,2016-11-13 10:23:00.000
746,63,67,1956,10,Male,"28136 Wessex Street",40.64,-73.94,14856,30288,42745,689,4,2019-04-21 07:02:00.000
1811,83,67,1936,3,Male,"308 Second Boulevard",37.34,-122.11,76725,82009,6229,764,8,2013-04-04 12:21:00.000
575,84,65,1935,12,Male,"6478 Valley Stream Avenue",40.15,-74.85,23207,26476,406,813,5,2013-10-20 03:25:00.000
1514,53,58,1966,11,Female,"6733 Third Boulevard",41.37,-82.1,18110,36925,89762,721,5,2014-06-27 10:18:00.000
78,37,63,1983,1,Male,"5320 Mountain View Street",33.95,-118.29,12362,25205,65179,688,1,2010-11-16 14:19:00.000
866,34,67,1985,3,Male,"4591 Third Drive",40.43,-79.97,30361,61904,125358,639,3,2012-02-06 13:47:00.000
1315,57,70,1962,8,Female,"759 Madison Drive",38.61,-88.78,15976,32576,0,753,4,2015-12-03 15:27:00.000
